year,month,day,repository_language,pushes_by_lang
"null","null","null","null",5
"2011","7","6","Python",1
"2011","8","6","C",1
"2011","12","2","Erlang",1
"2011","12","6","Python",1
"2012","2","5","ActionScript",2
"2012","2","5","Python",1
"2012","2","5","Java",1
"2012","2","5","Ruby",1
"2012","3","1","JavaScript",48327
"2012","3","1","null",37449
"2012","3","1","Ruby",34803
"2012","3","1","Java",32691
"2012","3","1","PHP",24942
"2012","3","1","Python",23997
"2012","3","1","C++",17397
"2012","3","1","C",16695
"2012","3","1","Shell",7767
"2012","3","1","C#",6741
"2012","3","1","Objective-C",4956
"2012","3","1","VimL",4881
"2012","3","1","Perl",3582
"2012","3","1","Haskell",2418
"2012","3","1","Scala",2070
"2012","3","1","Emacs Lisp",1974
"2012","3","1","CoffeeScript",1635
"2012","3","1","Clojure",1560
"2012","3","1","Lua",1497
"2012","3","1","ActionScript",945
"2012","3","1","Go",840
"2012","3","1","Groovy",792
"2012","3","1","Matlab",708
"2012","3","1","Erlang",660
"2012","3","1","Common Lisp",573
"2012","3","1","D",486
"2012","3","1","OCaml",426
"2012","3","1","R",405
"2012","3","1","Scheme",390
"2012","3","1","Delphi",309
"2012","3","1","Assembly",270
"2012","3","1","Puppet",261
"2012","3","1","VHDL",252
"2012","3","1","Prolog",210
"2012","3","1","Verilog",207
"2012","3","1","Racket",189
"2012","3","1","HaXe",171
"2012","3","1","Arduino",171
"2012","3","1","Rust",147
"2012","3","1","F#",144
"2012","3","1","Standard ML",138
"2012","3","1","Ada",129
"2012","3","1","Visual Basic",123
"2012","3","1","Modelica",120
"2012","3","1","AutoHotkey",99
"2012","3","1","FORTRAN",78
"2012","3","1","Objective-J",72
"2012","3","1","Smalltalk",66
"2012","3","1","Vala",66
"2012","3","1","ASP",60
"2012","3","1","Scilab",57
"2012","3","1","ColdFusion",51
"2012","3","1","SuperCollider",51
"2012","3","1","Powershell",51
"2012","3","1","Tcl",45
"2012","3","1","Elixir",42
"2012","3","1","XQuery",42
"2012","3","1","Coq",27
"2012","3","1","Ioke",27
"2012","3","1","Nemerle",24
"2012","3","1","Eiffel",24
"2012","3","1","Parrot",15
"2012","3","1","Factor",15
"2012","3","1","Io",12
"2012","3","1","Nimrod",9
"2012","3","1","Pure Data",9
"2012","3","1","Arc",9
"2012","3","1","Opa",6
"2012","3","1","Rebol",6
"2012","3","1","Turing",6
"2012","3","1","Dylan",3
"2012","3","1","Boo",3
"2012","3","1","Gosu",3
"2012","3","2","JavaScript",70476
"2012","3","2","Java",51750
"2012","3","2","Ruby",49005
"2012","3","2","null",46290
"2012","3","2","Python",38883
"2012","3","2","PHP",38244
"2012","3","2","C++",24105
"2012","3","2","C",22002
"2012","3","2","Shell",10938
"2012","3","2","C#",8640
"2012","3","2","Objective-C",7482
"2012","3","2","VimL",6918
"2012","3","2","Perl",5535
"2012","3","2","Scala",3000
"2012","3","2","Haskell",2673
"2012","3","2","Emacs Lisp",2538
"2012","3","2","CoffeeScript",2199
"2012","3","2","Lua",1641
"2012","3","2","Clojure",1590
"2012","3","2","ActionScript",1368
"2012","3","2","Matlab",1233
"2012","3","2","R",1131
"2012","3","2","Go",1056
"2012","3","2","Erlang",987
"2012","3","2","Groovy",969
"2012","3","2","OCaml",762
"2012","3","2","Puppet",708
"2012","3","2","Common Lisp",582
"2012","3","2","Delphi",393
"2012","3","2","D",387
"2012","3","2","Prolog",339
"2012","3","2","Assembly",324
"2012","3","2","Scheme",321
"2012","3","2","Rust",306
"2012","3","2","Arduino",294
"2012","3","2","Powershell",279
"2012","3","2","Racket",252
"2012","3","2","ColdFusion",234
"2012","3","2","VHDL",234
"2012","3","2","FORTRAN",219
"2012","3","2","HaXe",213
"2012","3","2","Standard ML",207
"2012","3","2","Verilog",171
"2012","3","2","F#",168
"2012","3","2","Visual Basic",162
"2012","3","2","Vala",144
"2012","3","2","Scilab",114
"2012","3","2","ASP",111
"2012","3","2","Objective-J",105
"2012","3","2","Elixir",105
"2012","3","2","Pure Data",84
"2012","3","2","SuperCollider",81
"2012","3","2","Tcl",78
"2012","3","2","Ada",72
"2012","3","2","AutoHotkey",69
"2012","3","2","Smalltalk",66
"2012","3","2","Coq",51
"2012","3","2","OpenEdge ABL",48
"2012","3","2","Eiffel",48
"2012","3","2","XQuery",45
"2012","3","2","Nemerle",39
"2012","3","2","Nimrod",24
"2012","3","2","Opa",18
"2012","3","2","Modelica",18
"2012","3","2","Io",12
"2012","3","2","Rebol",12
"2012","3","2","Gosu",6
"2012","3","2","Ioke",6
"2012","3","2","Factor",6
"2012","3","2","Parrot",6
"2012","3","2","Turing",6
"2012","3","2","Arc",3
"2012","3","2","Boo",3
"2012","3","3","JavaScript",71115
"2012","3","3","Java",53247
"2012","3","3","Ruby",50550
"2012","3","3","null",48420
"2012","3","3","Python",40104
"2012","3","3","PHP",38130
"2012","3","3","C++",24603
"2012","3","3","C",21459
"2012","3","3","Shell",10581
"2012","3","3","C#",9231
"2012","3","3","VimL",7329
"2012","3","3","Objective-C",7260
"2012","3","3","Perl",5643
"2012","3","3","Scala",3081
"2012","3","3","Haskell",2619
"2012","3","3","Emacs Lisp",2541
"2012","3","3","CoffeeScript",2217
"2012","3","3","Clojure",1833
"2012","3","3","Lua",1536
"2012","3","3","ActionScript",1518
"2012","3","3","R",1272
"2012","3","3","Erlang",1170
"2012","3","3","Go",1047
"2012","3","3","Groovy",1011
"2012","3","3","Matlab",990
"2012","3","3","Puppet",798
"2012","3","3","OCaml",741
"2012","3","3","Powershell",519
"2012","3","3","Scheme",498
"2012","3","3","Common Lisp",474
"2012","3","3","Delphi",468
"2012","3","3","D",456
"2012","3","3","Prolog",330
"2012","3","3","ColdFusion",312
"2012","3","3","Assembly",300
"2012","3","3","Rust",294
"2012","3","3","VHDL",243
"2012","3","3","Verilog",225
"2012","3","3","Arduino",225
"2012","3","3","FORTRAN",207
"2012","3","3","Visual Basic",195
"2012","3","3","Racket",186
"2012","3","3","HaXe",180
"2012","3","3","Objective-J",165
"2012","3","3","F#",165
"2012","3","3","Standard ML",141
"2012","3","3","Scilab",129
"2012","3","3","Tcl",111
"2012","3","3","SuperCollider",99
"2012","3","3","Pure Data",96
"2012","3","3","Smalltalk",90
"2012","3","3","AutoHotkey",81
"2012","3","3","ASP",81
"2012","3","3","Vala",63
"2012","3","3","Elixir",57
"2012","3","3","Boo",51
"2012","3","3","XQuery",48
"2012","3","3","OpenEdge ABL",39
"2012","3","3","Eiffel",36
"2012","3","3","Coq",30
"2012","3","3","Io",30
"2012","3","3","Ada",24
"2012","3","3","Nemerle",21
"2012","3","3","Modelica",12
"2012","3","3","Ioke",12
"2012","3","3","Rebol",9
"2012","3","3","Turing",9
"2012","3","3","Opa",9
"2012","3","3","Factor",9
"2012","3","3","Logtalk",6
"2012","3","3","Parrot",6
"2012","3","3","Arc",6
"2012","3","3","Dylan",6
"2012","3","3","Fancy",3
"2012","3","3","Nu",3
"2012","3","4","JavaScript",78444
"2012","3","4","Java",60363
"2012","3","4","null",54687
"2012","3","4","Ruby",52653
"2012","3","4","Python",46503
"2012","3","4","PHP",42402
"2012","3","4","C++",28128
"2012","3","4","C",26007
"2012","3","4","Shell",12057
"2012","3","4","C#",9900
"2012","3","4","Objective-C",7884
"2012","3","4","VimL",7446
"2012","3","4","Perl",6465
"2012","3","4","Scala",3312
"2012","3","4","Haskell",2877
"2012","3","4","Emacs Lisp",2628
"2012","3","4","CoffeeScript",2319
"2012","3","4","Lua",2148
"2012","3","4","ActionScript",1650
"2012","3","4","Clojure",1617
"2012","3","4","R",1470
"2012","3","4","Go",1314
"2012","3","4","Matlab",1263
"2012","3","4","Erlang",1224
"2012","3","4","Groovy",1218
"2012","3","4","Puppet",891
"2012","3","4","OCaml",879
"2012","3","4","Delphi",681
"2012","3","4","Common Lisp",570
"2012","3","4","D",471
"2012","3","4","Assembly",429
"2012","3","4","Rust",381
"2012","3","4","HaXe",342
"2012","3","4","VHDL",339
"2012","3","4","Arduino",336
"2012","3","4","Prolog",312
"2012","3","4","ColdFusion",264
"2012","3","4","FORTRAN",255
"2012","3","4","Racket",240
"2012","3","4","Verilog",240
"2012","3","4","Scheme",234
"2012","3","4","F#",198
"2012","3","4","Visual Basic",192
"2012","3","4","ASP",186
"2012","3","4","Powershell",168
"2012","3","4","Objective-J",165
"2012","3","4","Standard ML",153
"2012","3","4","SuperCollider",150
"2012","3","4","Vala",102
"2012","3","4","Scilab",99
"2012","3","4","Tcl",96
"2012","3","4","Eiffel",78
"2012","3","4","OpenEdge ABL",66
"2012","3","4","Elixir",60
"2012","3","4","Ada",57
"2012","3","4","Coq",57
"2012","3","4","AutoHotkey",57
"2012","3","4","XQuery",54
"2012","3","4","Nemerle",45
"2012","3","4","Dylan",42
"2012","3","4","Smalltalk",33
"2012","3","4","Pure Data",33
"2012","3","4","Boo",30
"2012","3","4","Rebol",24
"2012","3","4","Gosu",21
"2012","3","4","Nimrod",18
"2012","3","4","PowerShell",18
"2012","3","4","Opa",15
"2012","3","4","Io",12
"2012","3","4","Fancy",9
"2012","3","4","Parrot",9
"2012","3","4","Modelica",6
"2012","3","4","Apex",6
"2012","3","4","Max/MSP",6
"2012","3","4","Turing",6
"2012","3","4","Ioke",3
"2012","3","4","Arc",3
"2012","3","4","Factor",3
"2012","3","5","JavaScript",72711
"2012","3","5","Java",53478
"2012","3","5","null",50715
"2012","3","5","Ruby",50646
"2012","3","5","Python",40254
"2012","3","5","PHP",38709
"2012","3","5","C++",24336
"2012","3","5","C",24291
"2012","3","5","Shell",11301
"2012","3","5","C#",9873
"2012","3","5","Objective-C",7773
"2012","3","5","VimL",6846
"2012","3","5","Perl",5697
"2012","3","5","Scala",3297
"2012","3","5","Emacs Lisp",2601
"2012","3","5","CoffeeScript",2403
"2012","3","5","Haskell",2337
"2012","3","5","Lua",1866
"2012","3","5","Clojure",1602
"2012","3","5","ActionScript",1512
"2012","3","5","R",1305
"2012","3","5","Go",1266
"2012","3","5","Groovy",1245
"2012","3","5","Erlang",1218
"2012","3","5","Matlab",1131
"2012","3","5","OCaml",861
"2012","3","5","Puppet",663
"2012","3","5","Delphi",510
"2012","3","5","Assembly",492
"2012","3","5","Prolog",489
"2012","3","5","Common Lisp",483
"2012","3","5","D",417
"2012","3","5","Verilog",375
"2012","3","5","Scheme",366
"2012","3","5","Rust",303
"2012","3","5","VHDL",276
"2012","3","5","ColdFusion",273
"2012","3","5","Arduino",264
"2012","3","5","Racket",222
"2012","3","5","FORTRAN",207
"2012","3","5","Standard ML",201
"2012","3","5","ASP",198
"2012","3","5","HaXe",195
"2012","3","5","Tcl",180
"2012","3","5","Objective-J",180
"2012","3","5","F#",171
"2012","3","5","Powershell",156
"2012","3","5","Visual Basic",132
"2012","3","5","Vala",105
"2012","3","5","Eiffel",78
"2012","3","5","AutoHotkey",66
"2012","3","5","Elixir",57
"2012","3","5","SuperCollider",57
"2012","3","5","OpenEdge ABL",51
"2012","3","5","Scilab",51
"2012","3","5","PowerShell",48
"2012","3","5","Smalltalk",48
"2012","3","5","Nemerle",42
"2012","3","5","Boo",42
"2012","3","5","Coq",30
"2012","3","5","Apex",27
"2012","3","5","Ada",24
"2012","3","5","Turing",18
"2012","3","5","Factor",18
"2012","3","5","Nimrod",18
"2012","3","5","Gosu",18
"2012","3","5","Opa",12
"2012","3","5","XQuery",12
"2012","3","5","Pure Data",9
"2012","3","5","Parrot",9
"2012","3","5","Self",6
"2012","3","5","Rebol",6
"2012","3","5","Max/MSP",6
"2012","3","5","Ioke",6
"2012","3","5","Modelica",3
"2012","3","6","JavaScript",68670
"2012","3","6","Java",49983
"2012","3","6","null",47811
"2012","3","6","Ruby",46251
"2012","3","6","Python",37044
"2012","3","6","PHP",35115
"2012","3","6","C++",22233
"2012","3","6","C",20328
"2012","3","6","Shell",10815
"2012","3","6","C#",7962
"2012","3","6","Objective-C",6648
"2012","3","6","VimL",6249
"2012","3","6","Perl",5736
"2012","3","6","Scala",3219
"2012","3","6","Haskell",2367
"2012","3","6","CoffeeScript",2334
"2012","3","6","Emacs Lisp",2286
"2012","3","6","Clojure",1626
"2012","3","6","Lua",1494
"2012","3","6","ActionScript",1356
"2012","3","6","Groovy",1221
"2012","3","6","Go",1089
"2012","3","6","R",1044
"2012","3","6","Erlang",963
"2012","3","6","Matlab",774
"2012","3","6","OCaml",702
"2012","3","6","Puppet",618
"2012","3","6","Delphi",549
"2012","3","6","D",492
"2012","3","6","Common Lisp",414
"2012","3","6","Scheme",384
"2012","3","6","VHDL",318
"2012","3","6","ColdFusion",315
"2012","3","6","Assembly",267
"2012","3","6","Rust",255
"2012","3","6","Arduino",210
"2012","3","6","FORTRAN",210
"2012","3","6","Objective-J",207
"2012","3","6","Verilog",204
"2012","3","6","Racket",192
"2012","3","6","Prolog",180
"2012","3","6","Standard ML",171
"2012","3","6","F#",147
"2012","3","6","HaXe",147
"2012","3","6","Vala",141
"2012","3","6","Eiffel",129
"2012","3","6","Visual Basic",117
"2012","3","6","AutoHotkey",96
"2012","3","6","ASP",75
"2012","3","6","Tcl",72
"2012","3","6","Powershell",69
"2012","3","6","Elixir",63
"2012","3","6","Scilab",63
"2012","3","6","SuperCollider",51
"2012","3","6","Coq",45
"2012","3","6","Boo",39
"2012","3","6","Ada",36
"2012","3","6","Smalltalk",33
"2012","3","6","OpenEdge ABL",27
"2012","3","6","Pure Data",27
"2012","3","6","XQuery",24
"2012","3","6","Turing",21
"2012","3","6","Apex",21
"2012","3","6","PowerShell",21
"2012","3","6","Nimrod",21
"2012","3","6","Nemerle",21
"2012","3","6","Io",21
"2012","3","6","Rebol",18
"2012","3","6","Max/MSP",15
"2012","3","6","Parrot",9
"2012","3","6","Dylan",6
"2012","3","6","Opa",6
"2012","3","6","Kotlin",6
"2012","3","6","Self",3
"2012","3","6","Ioke",3
"2012","3","6","Factor",3
"2012","3","6","Fantom",3
"2012","3","6","Modelica",3
"2012","3","6","Gosu",3
"2012","3","6","Mirah",3
"2012","3","7","JavaScript",49872
"2012","3","7","null",40890
"2012","3","7","Ruby",33810
"2012","3","7","Java",31800
"2012","3","7","Python",25131
"2012","3","7","PHP",23226
"2012","3","7","C++",18015
"2012","3","7","C",16794
"2012","3","7","Shell",7992
"2012","3","7","C#",6672
"2012","3","7","VimL",5412
"2012","3","7","Objective-C",5151
"2012","3","7","Perl",4020
"2012","3","7","Scala",2151
"2012","3","7","Haskell",2004
"2012","3","7","Emacs Lisp",2004
"2012","3","7","CoffeeScript",1776
"2012","3","7","Lua",1329
"2012","3","7","Clojure",1212
"2012","3","7","Go",1056
"2012","3","7","ActionScript",1023
"2012","3","7","Groovy",696
"2012","3","7","Erlang",648
"2012","3","7","R",639
"2012","3","7","Matlab",495
"2012","3","7","Delphi",414
"2012","3","7","Common Lisp",405
"2012","3","7","D",402
"2012","3","7","OCaml",387
"2012","3","7","Arduino",315
"2012","3","7","Puppet",312
"2012","3","7","VHDL",309
"2012","3","7","Rust",240
"2012","3","7","Scheme",234
"2012","3","7","Assembly",231
"2012","3","7","Visual Basic",225
"2012","3","7","F#",204
"2012","3","7","Prolog",180
"2012","3","7","Racket",153
"2012","3","7","HaXe",150
"2012","3","7","Ioke",135
"2012","3","7","Verilog",126
"2012","3","7","Modelica",114
"2012","3","7","Vala",90
"2012","3","7","SuperCollider",87
"2012","3","7","AutoHotkey",84
"2012","3","7","FORTRAN",66
"2012","3","7","ColdFusion",60
"2012","3","7","Powershell",57
"2012","3","7","ASP",57
"2012","3","7","Scilab",54
"2012","3","7","PowerShell",51
"2012","3","7","Standard ML",51
"2012","3","7","Elixir",39
"2012","3","7","Turing",39
"2012","3","7","Tcl",39
"2012","3","7","Pure Data",39
"2012","3","7","Eiffel",39
"2012","3","7","Io",36
"2012","3","7","Ada",36
"2012","3","7","Objective-J",36
"2012","3","7","Coq",33
"2012","3","7","Opa",33
"2012","3","7","Nemerle",18
"2012","3","7","Arc",18
"2012","3","7","Factor",18
"2012","3","7","Nimrod",15
"2012","3","7","XQuery",15
"2012","3","7","Gosu",15
"2012","3","7","Smalltalk",15
"2012","3","7","Fantom",15
"2012","3","7","OpenEdge ABL",12
"2012","3","7","Apex",9
"2012","3","7","Rebol",9
"2012","3","7","Kotlin",6
"2012","3","7","Fancy",6
"2012","3","7","Dylan",3
"2012","3","7","Boo",3
"2012","4","1","JavaScript",99816
"2012","4","1","null",69267
"2012","4","1","Java",64656
"2012","4","1","Ruby",64188
"2012","4","1","Python",47916
"2012","4","1","PHP",44193
"2012","4","1","C++",33177
"2012","4","1","C",32118
"2012","4","1","Shell",14862
"2012","4","1","C#",14199
"2012","4","1","Objective-C",9003
"2012","4","1","VimL",8952
"2012","4","1","Perl",7161
"2012","4","1","CoffeeScript",4098
"2012","4","1","Scala",3933
"2012","4","1","Haskell",3849
"2012","4","1","Emacs Lisp",3567
"2012","4","1","Lua",3024
"2012","4","1","Clojure",2895
"2012","4","1","ActionScript",2493
"2012","4","1","Go",2037
"2012","4","1","Groovy",1437
"2012","4","1","Matlab",1422
"2012","4","1","R",1149
"2012","4","1","OCaml",1056
"2012","4","1","Erlang",1005
"2012","4","1","D",987
"2012","4","1","Assembly",699
"2012","4","1","Common Lisp",696
"2012","4","1","Puppet",651
"2012","4","1","Scheme",627
"2012","4","1","Dart",576
"2012","4","1","Arduino",570
"2012","4","1","Delphi",543
"2012","4","1","VHDL",450
"2012","4","1","Racket",360
"2012","4","1","HaXe",342
"2012","4","1","Prolog",333
"2012","4","1","Visual Basic",300
"2012","4","1","F#",279
"2012","4","1","FORTRAN",273
"2012","4","1","Rust",270
"2012","4","1","PowerShell",207
"2012","4","1","Verilog",186
"2012","4","1","DCPU-16 ASM",147
"2012","4","1","Smalltalk",144
"2012","4","1","ASP",135
"2012","4","1","Standard ML",135
"2012","4","1","Objective-J",129
"2012","4","1","Vala",117
"2012","4","1","Tcl",114
"2012","4","1","ColdFusion",111
"2012","4","1","SuperCollider",108
"2012","4","1","Parrot",102
"2012","4","1","Ada",84
"2012","4","1","AutoHotkey",81
"2012","4","1","Elixir",69
"2012","4","1","Scilab",54
"2012","4","1","Dylan",51
"2012","4","1","OpenEdge ABL",51
"2012","4","1","Arc",36
"2012","4","1","Nimrod",33
"2012","4","1","Julia",33
"2012","4","1","Pure Data",33
"2012","4","1","Turing",30
"2012","4","1","Factor",30
"2012","4","1","Io",27
"2012","4","1","Max/MSP",27
"2012","4","1","XQuery",27
"2012","4","1","Nemerle",24
"2012","4","1","Eiffel",21
"2012","4","1","Kotlin",15
"2012","4","1","ooc",15
"2012","4","1","Apex",12
"2012","4","1","Logtalk",12
"2012","4","1","Fancy",9
"2012","4","1","Coq",6
"2012","4","1","Ioke",6
"2012","4","2","JavaScript",122637
"2012","4","2","Java",87501
"2012","4","2","Ruby",82938
"2012","4","2","null",78162
"2012","4","2","Python",65487
"2012","4","2","PHP",63372
"2012","4","2","C++",41436
"2012","4","2","C",38484
"2012","4","2","Shell",17724
"2012","4","2","C#",14979
"2012","4","2","VimL",11388
"2012","4","2","Objective-C",10959
"2012","4","2","Perl",9432
"2012","4","2","Scala",5154
"2012","4","2","CoffeeScript",5145
"2012","4","2","Haskell",4731
"2012","4","2","Emacs Lisp",4194
"2012","4","2","Clojure",3435
"2012","4","2","Lua",3321
"2012","4","2","Go",2394
"2012","4","2","Matlab",2334
"2012","4","2","ActionScript",2250
"2012","4","2","Groovy",2193
"2012","4","2","Erlang",1950
"2012","4","2","R",1713
"2012","4","2","OCaml",1230
"2012","4","2","Puppet",1107
"2012","4","2","D",939
"2012","4","2","Assembly",801
"2012","4","2","Scheme",777
"2012","4","2","Common Lisp",738
"2012","4","2","Delphi",636
"2012","4","2","Racket",549
"2012","4","2","Prolog",519
"2012","4","2","Verilog",504
"2012","4","2","HaXe",480
"2012","4","2","Arduino",468
"2012","4","2","ColdFusion",357
"2012","4","2","Rust",324
"2012","4","2","FORTRAN",321
"2012","4","2","VHDL",321
"2012","4","2","DCPU-16 ASM",279
"2012","4","2","Tcl",270
"2012","4","2","ASP",267
"2012","4","2","Visual Basic",255
"2012","4","2","PowerShell",243
"2012","4","2","Apex",228
"2012","4","2","Smalltalk",207
"2012","4","2","F#",195
"2012","4","2","Standard ML",192
"2012","4","2","Elixir",147
"2012","4","2","Vala",141
"2012","4","2","ooc",138
"2012","4","2","Objective-J",129
"2012","4","2","Dart",123
"2012","4","2","XQuery",93
"2012","4","2","Eiffel",87
"2012","4","2","SuperCollider",84
"2012","4","2","Julia",75
"2012","4","2","Pure Data",69
"2012","4","2","AutoHotkey",57
"2012","4","2","Ada",54
"2012","4","2","Max/MSP",51
"2012","4","2","Io",48
"2012","4","2","Coq",45
"2012","4","2","Nemerle",36
"2012","4","2","OpenEdge ABL",36
"2012","4","2","Factor",33
"2012","4","2","Scilab",30
"2012","4","2","Parrot",27
"2012","4","2","Dylan",27
"2012","4","2","Fancy",21
"2012","4","2","Logtalk",21
"2012","4","2","Boo",21
"2012","4","2","Turing",18
"2012","4","2","Opa",18
"2012","4","2","Ioke",12
"2012","4","2","Nimrod",9
"2012","4","2","Gosu",3
"2012","4","2","Kotlin",3
"2012","4","2","Augeas",3
"2012","4","3","JavaScript",102903
"2012","4","3","Java",75732
"2012","4","3","Ruby",68895
"2012","4","3","null",67710
"2012","4","3","PHP",57579
"2012","4","3","Python",55893
"2012","4","3","C++",36027
"2012","4","3","C",32523
"2012","4","3","Shell",14442
"2012","4","3","C#",12831
"2012","4","3","Objective-C",9780
"2012","4","3","VimL",9648
"2012","4","3","Perl",8808
"2012","4","3","Scala",4353
"2012","4","3","CoffeeScript",3930
"2012","4","3","Emacs Lisp",3714
"2012","4","3","Haskell",3387
"2012","4","3","Clojure",2577
"2012","4","3","Lua",2364
"2012","4","3","Go",1956
"2012","4","3","Matlab",1938
"2012","4","3","ActionScript",1926
"2012","4","3","R",1608
"2012","4","3","Groovy",1584
"2012","4","3","Erlang",1527
"2012","4","3","Puppet",813
"2012","4","3","Common Lisp",690
"2012","4","3","OCaml",684
"2012","4","3","Delphi",654
"2012","4","3","Assembly",645
"2012","4","3","D",540
"2012","4","3","Racket",486
"2012","4","3","Scheme",483
"2012","4","3","FORTRAN",444
"2012","4","3","Verilog",438
"2012","4","3","Prolog",423
"2012","4","3","Arduino",402
"2012","4","3","VHDL",351
"2012","4","3","HaXe",339
"2012","4","3","Visual Basic",297
"2012","4","3","ColdFusion",282
"2012","4","3","Rust",279
"2012","4","3","Tcl",243
"2012","4","3","ASP",213
"2012","4","3","DCPU-16 ASM",204
"2012","4","3","Objective-J",198
"2012","4","3","Standard ML",183
"2012","4","3","Ada",171
"2012","4","3","PowerShell",156
"2012","4","3","Scilab",117
"2012","4","3","Elixir",114
"2012","4","3","F#",108
"2012","4","3","Smalltalk",96
"2012","4","3","Vala",96
"2012","4","3","OpenEdge ABL",93
"2012","4","3","AutoHotkey",81
"2012","4","3","SuperCollider",60
"2012","4","3","Eiffel",60
"2012","4","3","Pure Data",51
"2012","4","3","XQuery",51
"2012","4","3","Dart",48
"2012","4","3","Julia",48
"2012","4","3","Apex",45
"2012","4","3","Kotlin",39
"2012","4","3","Coq",39
"2012","4","3","Factor",33
"2012","4","3","ooc",30
"2012","4","3","Fancy",30
"2012","4","3","Mirah",21
"2012","4","3","Io",18
"2012","4","3","Gosu",15
"2012","4","3","Logtalk",12
"2012","4","3","Nemerle",12
"2012","4","3","Max/MSP",9
"2012","4","3","Turing",9
"2012","4","3","Parrot",6
"2012","4","3","Arc",6
"2012","4","3","Nimrod",6
"2012","4","3","Dylan",6
"2012","4","4","JavaScript",103458
"2012","4","4","Java",77160
"2012","4","4","null",68661
"2012","4","4","Ruby",68424
"2012","4","4","Python",54897
"2012","4","4","PHP",53469
"2012","4","4","C++",35259
"2012","4","4","C",31416
"2012","4","4","Shell",16032
"2012","4","4","C#",12540
"2012","4","4","Objective-C",10014
"2012","4","4","VimL",9438
"2012","4","4","Perl",9021
"2012","4","4","Scala",4470
"2012","4","4","Emacs Lisp",3435
"2012","4","4","CoffeeScript",3381
"2012","4","4","Haskell",3285
"2012","4","4","Clojure",2346
"2012","4","4","Lua",2310
"2012","4","4","Matlab",2007
"2012","4","4","Go",1953
"2012","4","4","ActionScript",1845
"2012","4","4","R",1755
"2012","4","4","Erlang",1689
"2012","4","4","Groovy",1674
"2012","4","4","Puppet",957
"2012","4","4","OCaml",873
"2012","4","4","Assembly",780
"2012","4","4","Common Lisp",675
"2012","4","4","D",633
"2012","4","4","Delphi",591
"2012","4","4","Scheme",498
"2012","4","4","Arduino",477
"2012","4","4","Prolog",384
"2012","4","4","Racket",375
"2012","4","4","HaXe",366
"2012","4","4","FORTRAN",354
"2012","4","4","Visual Basic",309
"2012","4","4","VHDL",309
"2012","4","4","Verilog",288
"2012","4","4","Rust",270
"2012","4","4","Tcl",225
"2012","4","4","ColdFusion",222
"2012","4","4","ASP",207
"2012","4","4","Scilab",201
"2012","4","4","PowerShell",195
"2012","4","4","DCPU-16 ASM",165
"2012","4","4","Standard ML",150
"2012","4","4","Elixir",147
"2012","4","4","F#",147
"2012","4","4","Smalltalk",141
"2012","4","4","Vala",135
"2012","4","4","Ada",117
"2012","4","4","Eiffel",96
"2012","4","4","Dart",84
"2012","4","4","AutoHotkey",84
"2012","4","4","Objective-J",78
"2012","4","4","Coq",66
"2012","4","4","OpenEdge ABL",60
"2012","4","4","Apex",57
"2012","4","4","XQuery",54
"2012","4","4","Pure Data",51
"2012","4","4","SuperCollider",51
"2012","4","4","Factor",48
"2012","4","4","Io",45
"2012","4","4","Kotlin",45
"2012","4","4","Julia",36
"2012","4","4","Parrot",33
"2012","4","4","Opa",30
"2012","4","4","Fancy",30
"2012","4","4","Gosu",30
"2012","4","4","Turing",30
"2012","4","4","Nimrod",18
"2012","4","4","Nemerle",15
"2012","4","4","Dylan",9
"2012","4","4","Arc",9
"2012","4","4","Boo",6
"2012","4","4","Max/MSP",6
"2012","4","4","Rebol",3
"2012","4","5","JavaScript",99768
"2012","4","5","Java",77964
"2012","4","5","null",66522
"2012","4","5","Ruby",65100
"2012","4","5","Python",56553
"2012","4","5","PHP",53418
"2012","4","5","C++",34599
"2012","4","5","C",31773
"2012","4","5","Shell",15165
"2012","4","5","C#",12606
"2012","4","5","Objective-C",9516
"2012","4","5","VimL",9270
"2012","4","5","Perl",8277
"2012","4","5","Scala",4281
"2012","4","5","CoffeeScript",3555
"2012","4","5","Emacs Lisp",3360
"2012","4","5","Haskell",3279
"2012","4","5","Clojure",2223
"2012","4","5","Lua",2145
"2012","4","5","ActionScript",2121
"2012","4","5","Go",1824
"2012","4","5","Groovy",1803
"2012","4","5","Matlab",1779
"2012","4","5","R",1620
"2012","4","5","Erlang",1584
"2012","4","5","Puppet",897
"2012","4","5","Assembly",768
"2012","4","5","Common Lisp",654
"2012","4","5","D",645
"2012","4","5","OCaml",618
"2012","4","5","Scheme",534
"2012","4","5","Racket",501
"2012","4","5","Delphi",459
"2012","4","5","Arduino",450
"2012","4","5","FORTRAN",396
"2012","4","5","HaXe",369
"2012","4","5","Visual Basic",321
"2012","4","5","Verilog",306
"2012","4","5","Rust",294
"2012","4","5","VHDL",294
"2012","4","5","Prolog",282
"2012","4","5","ColdFusion",243
"2012","4","5","Tcl",243
"2012","4","5","PowerShell",219
"2012","4","5","DCPU-16 ASM",183
"2012","4","5","ASP",174
"2012","4","5","Smalltalk",162
"2012","4","5","Standard ML",156
"2012","4","5","Vala",141
"2012","4","5","Ada",117
"2012","4","5","Elixir",117
"2012","4","5","Scilab",114
"2012","4","5","Objective-J",114
"2012","4","5","F#",108
"2012","4","5","Eiffel",96
"2012","4","5","SuperCollider",84
"2012","4","5","OpenEdge ABL",78
"2012","4","5","AutoHotkey",75
